metadata	chunk_size	en_wordcount	gr_wordcount
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;533	41.87658157602664	138	96
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;534	41.87658157602664	38	32
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;535	41.87658157602664	65	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;536	41.87658157602664	157	92
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;537	41.87658157602664	31	20
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;538	41.87658157602664	61	41
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;539	41.87658157602664	68	44
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;540	41.87658157602664	88	63
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;541	41.87658157602664	39	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;542	41.87658157602664	74	54
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;543	41.87658157602664	68	44
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;544	41.87658157602664	148	94
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;545	41.87658157602664	87	52
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;546	41.87658157602664	38	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;547	41.87658157602664	64	34
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;548	41.87658157602664	59	40
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;549	41.87658157602664	71	51
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;550	41.87658157602664	36	16
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;551	41.87658157602664	51	29
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;552	41.87658157602664	37	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;553	41.87658157602664	84	48
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;554	41.87658157602664	75	47
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;555	41.87658157602664	103	63
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;556	41.87658157602664	25	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;557	41.87658157602664	22	11
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;558	41.87658157602664	36	22
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;559	41.87658157602664	49	33
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;560	41.87658157602664	22	20
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;561	41.87658157602664	13	10
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;562	41.87658157602664	55	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;563	41.87658157602664	54	27
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;564	41.87658157602664	30	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;565	41.87658157602664	76	55
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;566	41.87658157602664	61	27
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;567	41.87658157602664	27	27
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;568	41.87658157602664	83	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;569	41.87658157602664	170	112
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;570	41.87658157602664	52	34
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;571	41.87658157602664	167	99
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;572	41.87658157602664	52	29
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;573	41.87658157602664	82	54
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;574	41.87658157602664	80	59
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;575	41.87658157602664	64	42
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;576	41.87658157602664	57	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;577	41.87658157602664	107	84
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;578	41.87658157602664	55	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;579	41.87658157602664	76	44
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;580	41.87658157602664	94	67
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;581	41.87658157602664	64	43
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;582	41.87658157602664	47	26
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;583	41.87658157602664	64	44
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;584	41.87658157602664	96	57
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;585	41.87658157602664	21	16
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;586	41.87658157602664	116	80
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;587	41.87658157602664	47	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;588	41.87658157602664	71	50
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;589	41.87658157602664	54	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;590	41.87658157602664	30	18
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;591	41.87658157602664	40	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;592	41.87658157602664	9	8
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;593	41.87658157602664	46	29
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;594	41.87658157602664	39	30
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;595	41.87658157602664	37	21
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;596	41.87658157602664	70	49
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;597	41.87658157602664	94	64
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;598	41.87658157602664	53	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;599	41.87658157602664	58	42
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;600	41.87658157602664	56	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;601	41.87658157602664	47	45
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;602	41.87658157602664	73	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;603	41.87658157602664	31	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;604	41.87658157602664	70	51
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;605	41.87658157602664	87	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;606	41.87658157602664	47	33
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;607	41.87658157602664	73	50
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;608	41.87658157602664	27	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;609	41.87658157602664	58	32
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;610	41.87658157602664	72	49
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;611	41.87658157602664	31	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;612	41.87658157602664	21	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;613	41.87658157602664	54	42
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;614	41.87658157602664	40	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;615	41.87658157602664	76	51
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;616	41.87658157602664	18	12
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;617	41.87658157602664	13	10
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;618	41.87658157602664	47	34
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;619	41.87658157602664	19	20
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;620	41.87658157602664	42	32
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;621	41.87658157602664	70	47
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;622	41.87658157602664	49	36
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;623	41.87658157602664	85	42
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;624	41.87658157602664	25	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;625	41.87658157602664	52	32
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;626	41.87658157602664	71	44
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;627	41.87658157602664	40	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;628	41.87658157602664	42	27
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;629	41.87658157602664	79	48
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;630	41.87658157602664	52	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;631	41.87658157602664	76	56
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;632	41.87658157602664	44	22
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;633	41.87658157602664	30	26
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;634	41.87658157602664	35	21
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;635	41.87658157602664	173	119
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;636	41.87658157602664	97	64
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;637	41.87658157602664	52	56
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;638	41.87658157602664	72	36
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;639	41.87658157602664	71	51
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;640	41.87658157602664	36	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;641	41.87658157602664	134	91
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;642	41.87658157602664	13	18
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;643	41.87658157602664	57	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;644	41.87658157602664	54	43
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;645	41.87658157602664	22	16
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;646	41.87658157602664	80	60
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;647	41.87658157602664	136	79
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;648	41.87658157602664	23	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;649	41.87658157602664	102	71
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;650	41.87658157602664	69	47
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;651	41.87658157602664	22	16
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;652	41.87658157602664	106	55
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;653	41.87658157602664	24	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;654	41.87658157602664	127	82
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;655	41.87658157602664	56	40
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;656	41.87658157602664	48	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;657	41.87658157602664	28	18
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;658	41.87658157602664	9	7
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;659	41.87658157602664	30	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;660	41.87658157602664	53	31
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;661	41.87658157602664	89	53
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;662	41.87658157602664	33	26
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;663	41.87658157602664	41	32
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;664	41.87658157602664	77	49
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;665	41.87658157602664	85	54
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;666	41.87658157602664	31	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;667	41.87658157602664	39	25
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;668	41.87658157602664	29	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;669	41.87658157602664	119	81
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;670	41.87658157602664	13	9
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;671	41.87658157602664	92	71
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;672	41.87658157602664	77	51
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;673	41.87658157602664	119	80
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;674	41.87658157602664	63	50
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;675	41.87658157602664	111	73
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;676	41.87658157602664	71	56
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;677	41.87658157602664	32	26
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;678	41.87658157602664	50	38
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;679	41.87658157602664	73	48
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;680	41.87658157602664	104	71
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;681	41.87658157602664	49	33
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;682	41.87658157602664	58	41
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;683	41.87658157602664	103	69
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;684	41.87658157602664	52	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;685	41.87658157602664	61	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;686	41.87658157602664	44	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;687	41.87658157602664	22	23
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;688	41.87658157602664	41	24
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;689	41.87658157602664	64	46
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;690	41.87658157602664	82	57
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;691	41.87658157602664	45	28
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;692	41.87658157602664	70	37
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;693	41.87658157602664	29	26
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;694	41.87658157602664	152	102
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;695	41.87658157602664	23	19
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;696	41.87658157602664	53	37
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;697	41.87658157602664	31	22
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;698	41.87658157602664	26	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;699	41.87658157602664	56	43
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;700	41.87658157602664	42	33
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;701	41.87658157602664	83	54
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;702	41.87658157602664	79	53
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;703	41.87658157602664	34	26
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;704	41.87658157602664	63	47
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;705	41.87658157602664	58	45
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;706	41.87658157602664	28	23
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;707	41.87658157602664	56	35
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;708	41.87658157602664	33	22
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;709	41.87658157602664	28	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;710	41.87658157602664	55	34
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;711	41.87658157602664	23	17
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;712	41.87658157602664	60	39
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;713	41.87658157602664	48	30
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;714	41.87658157602664	33	14
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;715	41.87658157602664	44	32
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;716	41.87658157602664	111	64
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;717	41.87658157602664	116	80
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;718	41.87658157602664	46	27
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;719	41.87658157602664	58	38
urn:cts:greekLit:tlg0003.tlg001;Thucydides;History of the Peloponnesian War;tlg0003.tlg001.1st1K-eng2;720	41.87658157602664	43	25
